AMBER General Force Field for organic molecules (Version 2.2.20, March 2021)
c  12.01         0.616               Sp2 C carbonyl group 
p2-c2-p2   106.7      129.80             SOURCE3        1         
p2-c3-p2   104.0      110.48             SOURCE3        1         
p2-ca-p2   100.1      121.20             SOURCE3        1         
p2-c -p2   100.1      113.75             SOURCE3        1         
p2-n1-s     83.7      119.93             SOURCE3        1         
p2-n2-p2   113.2      116.80             SOURCE3        1         
p2-n2-p3   104.0      124.48             SOURCE3        1         
p2-n2-p4   103.8      128.37             SOURCE3        1         
p2-n2-p5   110.3      123.47             SOURCE3        1         
p2-n2-s4    89.9      112.10             SOURCE3        1         
p2-n2-s6    90.0      115.70             SOURCE3        1         
p2-n2-s     89.5      117.84             SOURCE3        1         
p2-n2-sh    83.8      118.45             SOURCE3        1         
p2-n2-ss    85.5      120.43             SOURCE3        1         
p2-n3-p2   103.1      130.13             SOURCE3        1         
p2-n4-p2    94.7      113.91             SOURCE3        2         
p2-na-p2   102.1      120.91             SOURCE3        1         
p2-na-p3   100.1      124.80             SOURCE3        1         
p2-na-p5   101.8      123.99             SOURCE3        1         
p2-na-pc   102.7      120.72             SOURCE3        3   0.2407
p2-na-pd   102.7      120.72             SOURCE3        3         
p2-na-s4    78.0      122.47             SOURCE3        1         
p2-na-s6    79.6      122.50             SOURCE3        1         
p2-na-s     78.9      121.85             SOURCE3        1         
p2-na-sh    79.9      121.75             SOURCE3        1         
p2-na-ss    79.6      121.88             SOURCE3        1         
p2-ne-pe   110.5      116.81             SOURCE3        1         
p2-ne-px   105.8      128.35             SOURCE3        1         
p2-ne-py   111.5      123.47             SOURCE3        1         
p2-ne-sx    83.9      112.12             SOURCE3        1         
p2-ne-sy    87.7      115.73             SOURCE3        1         
p2-nf-pf   110.5      116.81             SOURCE3        1         
p2-nf-px   105.8      128.35             SOURCE3        1         
p2-nf-py   111.5      123.47             SOURCE3        1         
p2-nf-sx    83.9      112.12             SOURCE3        1         
p2-nf-sy    87.7      115.73             SOURCE3        1         
p2-nh-p2   103.6      127.33             SOURCE3        2   2.7857
p2-n -p2   103.6      119.62             SOURCE3        1         
p2-os-p2   36.27      121.84                2021        1   0.0000
p2-os-p5   117.0      107.86             SOURCE3        1         
p2-p2-n2    90.1       97.40             SOURCE3        1         
p2-p2-p3    83.1      101.73             SOURCE3        1         
p2-p2-p4    82.2      101.98             SOURCE3        1         
p2-p2-p5    83.3       99.33             SOURCE3        1         
p2-p2-s4    65.9       95.73             SOURCE3        1         
p2-p2-s6    66.0       95.95             SOURCE3        1         
p2-p2-s     69.7      111.28             SOURCE3        1         
p2-p2-sh    64.9      113.94             SOURCE3        3   8.5009
p2-p3-p2    76.7      103.58             SOURCE3        1         
p2-p4-p2    73.2      110.71             SOURCE3        1         
p2-p5-p2    74.4      107.14             SOURCE3        1         
p2-pe-pe    85.0       98.24             SOURCE3        1         
p2-pe-px    83.1      108.28             SOURCE3        2   6.2959
p2-pe-py    81.7      110.87             SOURCE3        3   8.1645
p2-pe-s     68.3      111.28             SOURCE3        1         
p2-pe-sx    65.5       95.73             SOURCE3        1         
p2-pe-sy    64.5       95.95             SOURCE3        1         
p2-pf-pf    85.0       98.24             SOURCE3        1         
p2-pf-px    83.1      108.28             SOURCE3        2         
p2-pf-py    81.7      110.87             SOURCE3        3         
p2-pf-s     68.3      111.28             SOURCE3        1         
p2-pf-sx    65.5       95.73             SOURCE3        1         
p2-pf-sy    64.5       95.95             SOURCE3        1         
p2-s4-p2   118.9       92.62             SOURCE3        1         
p2-ss-p2   39.87       99.37                2021        1   0.0000
p3-c1-p3    84.4      180.00               Guess        0         
p3-c2-p3   102.9      115.54             SOURCE3        1         
p3-c3-p3   24.80      110.97                2021        1   0.0000
p3-c5-p3   24.82      109.64                2021        1   0.0000
p3-ca-p3   100.8      121.46             SOURCE3        1         
p3-c -p3    99.1      118.04             SOURCE3        1         
p3-c -py   113.9       90.08             SOURCE3        1         
p3-cs-s    41.12      122.50                2021        1   0.0000
p3-cv-p5   27.41      103.91                2021        1   0.0000
p3-cy-p3   26.41       94.01                2021        4   0.2418
p3-cy-p5   27.02       90.63                2021        1   0.0000
p3-n2-p3   101.4      120.40             SOURCE3        1         
p3-n2-s     83.4      120.86             SOURCE3        1         
p3-n3-p3   104.1      118.74             SOURCE3        3   3.3755
p3-n3-s6   51.94      121.76                2021        4   5.4280
p3-n4-p3    94.8      121.38             SOURCE3        1         
p3-n7-p3   31.35      123.80                2021        1   0.0000
p3-na-p3    99.0      126.60             SOURCE3        1         
p3-na-pc   101.2      123.32             SOURCE3        3   4.1781
p3-na-pd   101.2      123.32             SOURCE3        3         
p3-nh-p3   101.5      125.08             SOURCE3        1         
p3-n -p3   106.4      108.73             SOURCE3        3   0.2591
p3-os-p3   105.1      121.22             SOURCE3        1         
p3-os-py   114.5      105.58             SOURCE3        1         
p3-p2-p3    77.6      101.00             SOURCE3        1         
p3-p2-s     61.5      113.28             SOURCE3        2   6.7035
p3-p3-p3   31.98       59.74                2021        2   0.0000
p3-p3-ss   41.02      102.80                2021        2   0.0000
p3-p4-p3    70.7      114.98             SOURCE3        1         
p3-p5-p3    74.0      105.23             SOURCE3        3   5.1024
p3-p5-s    40.50      117.24                2021        1   0.0000
p3-s4-p3   122.7       95.71             SOURCE3        2   1.2239
p3-s6-p3   114.9      110.17             SOURCE3        4   5.3678
p3-ss-p3   117.2      101.67             SOURCE3        1         
p3-ss-p5   40.29       98.13                2021        2   0.0000
p4-c1-p4    84.4      180.00               Guess        0         
p4-n2-s     81.1      131.84             SOURCE3        1         
p4-n3-p4   107.3      116.35             SOURCE3        1         
p4-n -p4   108.7      108.55             SOURCE3        1         
p4-p2-s     63.6      103.89             SOURCE3        1         
p4-p3-p4    76.1       99.09             SOURCE3        1         
p4-p4-p4    79.7      107.38             SOURCE3        1         
p4-p5-p4    74.5      101.62             SOURCE3        1         
p5-c1-p5    86.2      180.00               Guess        0         
p5-c2-p5    98.6      121.85             SOURCE3        1         
p5-c3-p5   25.22      110.38                2021       46   2.4882
p5-c3-ss   41.55      109.74                2021        3   0.9501
p5-c5-p5   24.47      114.49                2021        3   0.0091
p5-c6-p5   24.85      113.35                2021        2   0.0000
p5-c6-ss   40.90      113.04                2021        1   0.0000
p5-ca-p5   103.1      120.00             SOURCE3        1         
p5-c -p5    96.9      123.76             SOURCE3        1         
p5-cs-s    42.46      113.36                2021        2   2.1682
p5-n2-p5   111.8      120.60             SOURCE3        1         
p5-n2-s     88.9      119.89             SOURCE3        1         
p5-n3-p5   30.32      139.81                2021        1   0.0000
p5-n3-s6   52.61      122.05                2021        2   4.2337
p5-n4-p5   103.7      107.02             SOURCE3        1         
p5-n7-p5   32.07      125.12                2021        2   1.0337
p5-n7-s6   52.07      126.96                2021        1   0.0000
p5-na-p5   102.6      124.60             SOURCE3        1         
p5-na-pc   102.8      122.69             SOURCE3        3   3.6738
p5-na-pd   102.8      122.69             SOURCE3        3         
p5-na-ss    81.5      118.52             SOURCE3        1         
p5-nh-p5   110.6      112.76             SOURCE3        1         
p5-nn-p5   36.26      100.08                2021        2   0.0000
p5-n -p5   114.3       99.99             SOURCE3        1         
p5-nq-p5   34.90       99.63                2021        4   0.2774
p5-oq-p5   40.87       94.45                2021        1   0.0000
p5-os-p5   37.12      125.52                2021       61   3.7317
p5-os-s6   61.40      121.66                2021        1   0.0000
p5-os-ss   62.24      113.51                2021        1   0.0000
